"","X.1","X","sex","vowel","stress","word","dur","pre_seg","fol_seg","speaker","community","class","point","word_count","pre_place","fol_place","F1","F2"
"5296",7084,7084,"Male","AY",1,"likes",0.09,"L","K",28,"Anglo","MC",4,1,"coronal","dorsal",511.57,1189.158
"5297",7085,7085,"Male","IY",1,"speak",0.31,"P","K",28,"Anglo","MC",2,3,"labial","dorsal",331.26,1540.28
"5298",7086,7086,"Male","IY",1,"speak",0.31,"P","K",28,"Anglo","MC",4,3,"labial","dorsal",271.757,1473.435
"5299",7087,7087,"Male","AY",1,"high",0.15,"HH","V",28,"Anglo","MC",2,1,"glottal","labial",493.599,1122.762
"5300",7088,7088,"Male","AY",1,"high",0.15,"HH","V",28,"Anglo","MC",4,1,"glottal","labial",529.541,1167.026
"5301",7089,7089,"Male","IY",1,"teachers",0.08,"T","CH",28,"Anglo","MC",2,5,"coronal","coronal",386.495,1382.215
"5302",7090,7090,"Male","IY",1,"teachers",0.08,"T","CH",28,"Anglo","MC",4,5,"coronal","coronal",331.26,1399.562
"5303",7091,7091,"Male","IY",1,"squeaky",0.1,"W","K",28,"Anglo","MC",2,1,"dorsal","dorsal",368.464,1342.138
"5304",7092,7092,"Male","IY",1,"squeaky",0.1,"W","K",28,"Anglo","MC",4,1,"dorsal","dorsal",324.769,1482.856
"5305",7093,7093,"Male","EY",1,"change",0.09,"CH","N",28,"Anglo","MC",2,2,"coronal","coronal",510.849,1311.333
"5306",7094,7094,"Male","EY",1,"change",0.09,"CH","N",28,"Anglo","MC",4,2,"coronal","coronal",444.855,1410.479
"5307",7095,7095,"Male","EY",1,"change",0.06,"CH","N",28,"Anglo","MC",2,2,"coronal","coronal",469.197,1334.96
"5308",7096,7096,"Male","EY",1,"change",0.06,"CH","N",28,"Anglo","MC",4,2,"coronal","coronal",444.555,1365.616
"5309",7097,7097,"Male","EY",1,"occasionally",0.05,"K","ZH",28,"Anglo","MC",2,6,"dorsal","coronal",468.175,1098.686
"5310",7098,7098,"Male","EY",1,"occasionally",0.05,"K","ZH",28,"Anglo","MC",4,6,"dorsal","coronal",486.567,1352.307
"5311",7099,7099,"Male","IY",1,"deep",0.13,"D","P",28,"Anglo","MC",2,1,"coronal","labial",364.016,1417.058
"5312",7100,7100,"Male","IY",1,"deep",0.13,"D","P",28,"Anglo","MC",4,1,"coronal","labial",321.102,1499.306
"5313",7101,7101,"Male","IY",1,"deeper",0.09,"D","P",28,"Anglo","MC",2,1,"coronal","labial",418.83,1372.346
"5314",7102,7102,"Male","IY",1,"deeper",0.09,"D","P",28,"Anglo","MC",4,1,"coronal","labial",369.966,1379.225
"5315",7105,7105,"Male","AY",1,"irish",0.08,"SH","R",28,"Anglo","MC",2,2,"coronal","coronal",439.686,1274.546
"5316",7106,7106,"Male","AY",1,"irish",0.08,"SH","R",28,"Anglo","MC",4,2,"coronal","coronal",465.05,1200.972
"5317",7107,7107,"Male","EY",2,"imitate",0.06,"T","T",28,"Anglo","MC",2,1,"coronal","coronal",512.952,1312.23
"5318",7108,7108,"Male","EY",2,"imitate",0.06,"T","T",28,"Anglo","MC",4,1,"coronal","coronal",464.449,1325.24
"5319",7109,7109,"Male","UW",1,"too",0.08,"T","M",28,"Anglo","MC",2,7,"coronal","labial",429.829,1363.971
"5320",7110,7110,"Male","UW",1,"too",0.08,"T","M",28,"Anglo","MC",4,7,"coronal","labial",374.955,1375.336
"5321",7111,7111,"Male","AY",1,"right",0.16,"R","T",28,"Anglo","MC",2,3,"coronal","coronal",477.491,1220.263
"5322",7112,7112,"Male","AY",1,"right",0.16,"R","T",28,"Anglo","MC",4,3,"coronal","coronal",469.317,1175.999
"5323",7113,7113,"Male","UW",1,"too",0.09,"T","P",28,"Anglo","MC",2,7,"coronal","labial",365.459,1507.231
"5324",7114,7114,"Male","UW",1,"too",0.09,"T","P",28,"Anglo","MC",4,7,"coronal","labial",346.766,1373.841
"5325",7115,7115,"Male","EY",1,"way",0.05,"W","HH",28,"Anglo","MC",2,1,"dorsal","glottal",496.003,1240.75
"5326",7116,7116,"Male","EY",1,"way",0.05,"W","HH",28,"Anglo","MC",4,1,"dorsal","glottal",450.084,1281.425
"5327",7117,7117,"Male","IY",1,"speak",0.08,"P","K",28,"Anglo","MC",2,3,"labial","dorsal",432.414,1279.93
"5328",7118,7118,"Male","IY",1,"speak",0.08,"P","K",28,"Anglo","MC",4,3,"labial","dorsal",413.601,1302.211
"5329",7119,7119,"Male","UW",1,"goons",0.13,"G","N",28,"Anglo","MC",2,1,"dorsal","coronal",358.667,1276.49
"5330",7120,7120,"Male","UW",1,"goons",0.13,"G","N",28,"Anglo","MC",4,1,"dorsal","coronal",359.268,1326.586
"5331",7121,7121,"Male","EY",1,"names",0.17,"N","M",28,"Anglo","MC",2,2,"coronal","labial",501.232,1241.198
"5332",7122,7122,"Male","EY",1,"names",0.17,"N","M",28,"Anglo","MC",4,2,"coronal","labial",466.072,1333.914
"5333",7123,7123,"Male","EY",1,"australian",0.07,"R","L",28,"Anglo","MC",2,1,"coronal","coronal",500.27,1227.74
"5334",7124,7124,"Male","EY",1,"australian",0.07,"R","L",28,"Anglo","MC",4,1,"coronal","coronal",459.821,1264.377
"5335",7125,7125,"Male","IY",1,"speak",0.09,"P","K",28,"Anglo","MC",2,3,"labial","dorsal",424.961,1327.035
"5336",7126,7126,"Male","IY",1,"speak",0.09,"P","K",28,"Anglo","MC",4,3,"labial","dorsal",298.924,1192.448
"5337",7133,7133,"Male","IY",1,"speech",0.14,"P","CH",28,"Anglo","MC",2,1,"labial","coronal",393.887,1556.43
"5338",7134,7134,"Male","IY",1,"speech",0.14,"P","CH",28,"Anglo","MC",4,1,"labial","coronal",348.57,1522.335
"5339",7135,7135,"Male","IY",1,"people",0.06,"P","P",28,"Anglo","MC",2,5,"labial","labial",428.567,1411.974
"5340",7136,7136,"Male","IY",1,"people",0.06,"P","P",28,"Anglo","MC",4,5,"labial","labial",339.855,1423.788
"5341",7137,7137,"Male","IY",1,"teacher",0.06,"T","CH",28,"Anglo","MC",2,4,"coronal","coronal",365.879,1380.271
"5342",7138,7138,"Male","IY",1,"teacher",0.06,"T","CH",28,"Anglo","MC",4,4,"coronal","coronal",356.143,1452.35
"5343",7139,7139,"Male","IY",1,"seek",0.1,"S","K",101,"Anglo","LWC",2,1,"coronal","dorsal",392.385,1278.135
"5344",7140,7140,"Male","IY",1,"seek",0.1,"S","K",101,"Anglo","LWC",4,1,"coronal","dorsal",393.827,1355.747
"5345",7141,7141,"Male","AY",1,"kind",0.06,"K","N",101,"Anglo","LWC",2,22,"dorsal","coronal",447.259,1243.89
"5346",7142,7142,"Male","AY",1,"kind",0.06,"K","N",101,"Anglo","LWC",4,22,"dorsal","coronal",390.702,1247.928
"5347",7145,7145,"Male","AY",1,"find",0.05,"F","N",101,"Anglo","LWC",2,3,"labial","coronal",448.702,1094.05
"5348",7146,7146,"Male","AY",1,"find",0.05,"F","N",101,"Anglo","LWC",4,3,"labial","coronal",464.569,1188.112
"5349",7147,7147,"Male","IY",1,"beat",0.06,"B","T",101,"Anglo","LWC",2,1,"labial","coronal",408.312,1321.801
"5350",7148,7148,"Male","IY",1,"beat",0.06,"B","T",101,"Anglo","LWC",4,1,"labial","coronal",404.526,1503.343
"5351",7149,7149,"Male","AY",1,"right",0.11,"R","T",101,"Anglo","LWC",2,6,"coronal","coronal",441.91,1248.227
"5352",7150,7150,"Male","AY",1,"right",0.11,"R","T",101,"Anglo","LWC",4,6,"coronal","coronal",510.007,1161.942
"5353",7151,7151,"Male","AY",1,"guy",0.12,"G","DH",101,"Anglo","LWC",2,10,"dorsal","coronal",400.739,1170.765
"5354",7152,7152,"Male","AY",1,"guy",0.12,"G","DH",101,"Anglo","LWC",4,10,"dorsal","coronal",493.719,1231.628
"5355",7157,7157,"Male","IY",1,"please",0.06,"L","Z",101,"Anglo","LWC",2,1,"coronal","coronal",516.018,1432.012
"5356",7158,7158,"Male","IY",1,"please",0.06,"L","Z",101,"Anglo","LWC",4,1,"coronal","coronal",391.904,1434.256
"5357",7159,7159,"Male","IY",1,"beach",0.1,"B","CH",101,"Anglo","LWC",2,1,"labial","coronal",390.401,1336.306
"5358",7160,7160,"Male","IY",1,"beach",0.1,"B","CH",101,"Anglo","LWC",4,1,"labial","coronal",375.075,1565.253
"5359",7163,7163,"Male","UW",1,"used",0.05,"Y","Z",101,"Anglo","LWC",2,3,"coronal","coronal",362.634,1340.045
"5360",7164,7164,"Male","UW",1,"used",0.05,"Y","Z",101,"Anglo","LWC",4,3,"coronal","coronal",341.718,1231.329
"5361",7165,7165,"Male","IY",1,"three",0.05,"R","T",101,"Anglo","LWC",2,7,"coronal","coronal",397.313,1497.81
"5362",7166,7166,"Male","IY",1,"three",0.05,"R","T",101,"Anglo","LWC",4,7,"coronal","coronal",388.538,1550.299
"5363",7171,7171,"Male","IY",1,"three",0.06,"R","T",101,"Anglo","LWC",2,7,"coronal","coronal",386.194,1477.921
"5364",7172,7172,"Male","IY",1,"three",0.06,"R","T",101,"Anglo","LWC",4,7,"coronal","coronal",384.271,1582.45
"5365",7173,7173,"Male","EY",1,"take",0.07,"T","K",101,"Anglo","LWC",2,2,"coronal","dorsal",555.085,1375.935
"5366",7174,7174,"Male","EY",1,"take",0.07,"T","K",101,"Anglo","LWC",4,2,"coronal","dorsal",444.615,1476.576
"5367",7177,7177,"Male","AY",1,"guy",0.12,"G","K",101,"Anglo","LWC",2,10,"dorsal","dorsal",412.58,1209.645
"5368",7178,7178,"Male","AY",1,"guy",0.12,"G","K",101,"Anglo","LWC",4,10,"dorsal","dorsal",486.447,1312.828
"5369",7179,7179,"Male","IY",1,"jeez",0.1,"JH","Z",101,"Anglo","LWC",2,1,"coronal","coronal",328.916,1214.281
"5370",7180,7180,"Male","IY",1,"jeez",0.1,"JH","Z",101,"Anglo","LWC",4,1,"coronal","coronal",335.347,1186.616
"5371",7181,7181,"Male","IY",1,"sci",0.13,"S","P",101,"Anglo","LWC",2,1,"coronal","labial",400.078,1510.521
"5372",7182,7182,"Male","IY",1,"sci",0.13,"S","P",101,"Anglo","LWC",4,1,"coronal","labial",406.569,1494.969
"5373",7183,7183,"Male","EY",1,"paper",0.11,"P","P",101,"Anglo","LWC",2,4,"labial","labial",544.146,1421.844
"5374",7184,7184,"Male","EY",1,"paper",0.11,"P","P",101,"Anglo","LWC",4,4,"labial","labial",405.548,1456.687
"5375",7185,7185,"Male","EY",1,"paper",0.12,"P","P",101,"Anglo","LWC",2,4,"labial","labial",521.727,1369.504
"5376",7186,7186,"Male","EY",1,"paper",0.12,"P","P",101,"Anglo","LWC",4,4,"labial","labial",402.843,1418.853
"5377",7187,7187,"Male","EY",1,"paper",0.06,"P","P",101,"Anglo","LWC",2,4,"labial","labial",566.745,1318.361
"5378",7188,7188,"Male","EY",1,"paper",0.06,"P","P",101,"Anglo","LWC",4,4,"labial","labial",455.133,1371.448
"5379",7189,7189,"Male","IY",1,"beats",0.07,"B","T",101,"Anglo","LWC",2,3,"labial","coronal",405.908,1560.169
"5380",7190,7190,"Male","IY",1,"beats",0.07,"B","T",101,"Anglo","LWC",4,3,"labial","coronal",384.271,1561.664
"5381",7191,7191,"Male","AY",1,"right",0.08,"R","T",101,"Anglo","LWC",2,6,"coronal","coronal",356.383,1183.027
"5382",7192,7192,"Male","AY",1,"right",0.08,"R","T",101,"Anglo","LWC",4,6,"coronal","coronal",548.173,1171.064
"5383",7193,7193,"Male","IY",1,"beats",0.08,"B","T",101,"Anglo","LWC",2,3,"labial","coronal",405.728,1298.024
"5384",7194,7194,"Male","IY",1,"beats",0.08,"B","T",101,"Anglo","LWC",4,3,"labial","coronal",380.424,1292.64
"5385",7195,7195,"Male","EY",1,"paper",0.12,"P","P",101,"Anglo","LWC",2,4,"labial","labial",545.829,1299.818
"5386",7196,7196,"Male","EY",1,"paper",0.12,"P","P",101,"Anglo","LWC",4,4,"labial","labial",402.122,1519.942
"5387",7197,7197,"Male","IY",1,"beats",0.07,"B","T",101,"Anglo","LWC",2,3,"labial","coronal",386.855,1310.286
"5388",7198,7198,"Male","IY",1,"beats",0.07,"B","T",101,"Anglo","LWC",4,3,"labial","coronal",364.978,1156.558
"5389",7199,7199,"Male","UW",1,"two",0.09,"T","TH",101,"Anglo","LWC",2,9,"coronal","coronal",415.224,1417.956
"5390",7200,7200,"Male","UW",1,"two",0.09,"T","TH",101,"Anglo","LWC",4,9,"coronal","coronal",394.248,1496.913
"5391",7205,7205,"Male","AY",1,"five",0.18,"F","V",101,"Anglo","LWC",2,3,"labial","labial",444.735,1113.64
"5392",7206,7206,"Male","AY",1,"five",0.18,"F","V",101,"Anglo","LWC",4,3,"labial","labial",468.716,1150.278
"5393",7211,7211,"Male","UW",1,"two",0.07,"T","TH",101,"Anglo","LWC",2,9,"coronal","coronal",398.876,1498.558
"5394",7212,7212,"Male","UW",1,"two",0.07,"T","TH",101,"Anglo","LWC",4,9,"coronal","coronal",384.511,1506.334
"5395",7217,7217,"Male","IY",1,"tree",0.05,"R","B",101,"Anglo","LWC",2,2,"coronal","labial",369.906,1574.973
"5396",7218,7218,"Male","IY",1,"tree",0.05,"R","B",101,"Anglo","LWC",4,2,"coronal","labial",348.509,1559.87
"5397",7219,7219,"Male","EY",1,"eight",0.07,"T","T",101,"Anglo","LWC",2,3,"coronal","coronal",501.773,1459.079
"5398",7220,7220,"Male","EY",1,"eight",0.07,"T","T",101,"Anglo","LWC",4,3,"coronal","coronal",451.467,1548.355
"5399",7225,7225,"Male","EY",1,"takes",0.07,"T","K",101,"Anglo","LWC",2,2,"coronal","dorsal",383.73,1471.641
"5400",7226,7226,"Male","EY",1,"takes",0.07,"T","K",101,"Anglo","LWC",4,2,"coronal","dorsal",384.511,1496.315
"5401",7227,7227,"Male","EY",1,"a",0.08,"T","S",101,"Anglo","LWC",2,11,"coronal","coronal",409.935,1515.606
"5402",7228,7228,"Male","EY",1,"a",0.08,"T","S",101,"Anglo","LWC",4,11,"coronal","coronal",389.56,1571.235
"5403",7229,7229,"Male","AY",1,"cycle",0.15,"S","K",101,"Anglo","LWC",2,1,"coronal","dorsal",392.746,1250.919
"5404",7230,7230,"Male","AY",1,"cycle",0.15,"S","K",101,"Anglo","LWC",4,1,"coronal","dorsal",371.349,1165.381
"5405",7231,7231,"Male","IY",2,"reproduce",0.06,"R","P",101,"Anglo","LWC",2,1,"coronal","labial",379.944,1432.012
"5406",7232,7232,"Male","IY",2,"reproduce",0.06,"R","P",101,"Anglo","LWC",4,1,"coronal","labial",386.675,1481.66
"5407",7233,7233,"Male","UW",1,"reproduce",0.13,"D","S",101,"Anglo","LWC",2,1,"coronal","coronal",372.31,1532.803
"5408",7234,7234,"Male","UW",1,"reproduce",0.13,"D","S",101,"Anglo","LWC",4,1,"coronal","coronal",362.453,1354.7
"5409",7235,7235,"Male","EY",1,"baker",0.11,"B","K",101,"Anglo","LWC",2,3,"labial","dorsal",467.574,1206.355
"5410",7236,7236,"Male","EY",1,"baker",0.11,"B","K",101,"Anglo","LWC",4,3,"labial","dorsal",358.607,1113.491
"5411",7237,7237,"Male","EY",1,"baker",0.1,"B","K",101,"Anglo","LWC",2,3,"labial","dorsal",541.802,1311.184
"5412",7238,7238,"Male","EY",1,"baker",0.1,"B","K",101,"Anglo","LWC",4,3,"labial","dorsal",343.22,1109.902
"5413",7239,7239,"Male","UW",1,"used",0.05,"Y","Z",101,"Anglo","LWC",2,3,"coronal","coronal",369.005,1170.615
"5414",7240,7240,"Male","UW",1,"used",0.05,"Y","Z",101,"Anglo","LWC",4,3,"coronal","coronal",357.164,1240.301
"5415",7241,7241,"Male","IY",1,"keep",0.07,"K","P",101,"Anglo","LWC",2,5,"dorsal","labial",410.236,1567.646
"5416",7242,7242,"Male","IY",1,"keep",0.07,"K","P",101,"Anglo","LWC",4,5,"dorsal","labial",375.436,1494.072
"5417",7243,7243,"Male","AY",1,"kind",0.05,"K","N",101,"Anglo","LWC",2,22,"dorsal","coronal",518.181,1277.836
"5418",7244,7244,"Male","AY",1,"kind",0.05,"K","N",101,"Anglo","LWC",4,22,"dorsal","coronal",366.12,1099.733
"5419",7245,7245,"Male","EY",1,"dazed",0.05,"D","Z",101,"Anglo","LWC",2,1,"coronal","coronal",381.326,1574.674
"5420",7246,7246,"Male","EY",1,"dazed",0.05,"D","Z",101,"Anglo","LWC",4,1,"coronal","coronal",368.163,1566.001
"5421",7247,7247,"Male","IY",1,"keep",0.06,"K","P",101,"Anglo","LWC",2,5,"dorsal","labial",380.244,1577.067
"5422",7248,7248,"Male","IY",1,"keep",0.06,"K","P",101,"Anglo","LWC",4,5,"dorsal","labial",378.862,1574.525
"5423",7249,7249,"Male","EY",1,"takes",0.07,"T","K",101,"Anglo","LWC",2,2,"coronal","dorsal",420.874,1315.819
"5424",7250,7250,"Male","EY",1,"takes",0.07,"T","K",101,"Anglo","LWC",4,2,"coronal","dorsal",371.589,1218.169
"5425",7253,7253,"Male","EY",1,"baker",0.08,"B","K",101,"Anglo","LWC",2,3,"labial","dorsal",540.179,1265.275
"5426",7254,7254,"Male","EY",1,"baker",0.08,"B","K",101,"Anglo","LWC",4,3,"labial","dorsal",399.357,1355.597
"5427",7255,7255,"Male","AY",1,"kind",0.06,"K","N",101,"Anglo","LWC",2,22,"dorsal","coronal",344.422,1113.042
"5428",7256,7256,"Male","AY",1,"kind",0.06,"K","N",101,"Anglo","LWC",4,22,"dorsal","coronal",347.367,1177.793
"5429",7257,7257,"Male","IY",1,"green",0.05,"R","N",101,"Anglo","LWC",2,1,"coronal","coronal",355.301,1568.992
"5430",7258,7258,"Male","IY",1,"green",0.05,"R","N",101,"Anglo","LWC",4,1,"coronal","coronal",344.182,1585.142
"5431",7261,7261,"Male","AY",1,"riding",0.11,"R","D",101,"Anglo","LWC",2,2,"coronal","coronal",409.154,1150.427
"5432",7262,7262,"Male","AY",1,"riding",0.11,"R","D",101,"Anglo","LWC",4,2,"coronal","coronal",478.753,1220.861
"5433",7263,7263,"Male","EY",1,"place",0.09,"L","S",101,"Anglo","LWC",2,3,"coronal","coronal",475.628,1393.58
"5434",7264,7264,"Male","EY",1,"place",0.09,"L","S",101,"Anglo","LWC",4,3,"coronal","coronal",553.823,1481.959
"5435",7265,7265,"Male","AY",1,"highway",0.1,"HH","W",101,"Anglo","LWC",2,2,"glottal","dorsal",507.242,1159.699
"5436",7266,7266,"Male","AY",1,"highway",0.1,"HH","W",101,"Anglo","LWC",4,2,"glottal","dorsal",510.308,1178.541
"5437",7267,7267,"Male","EY",1,"mates",0.06,"M","T",101,"Anglo","LWC",2,1,"labial","coronal",531.164,1254.807
"5438",7268,7268,"Male","EY",1,"mates",0.06,"M","T",101,"Anglo","LWC",4,1,"labial","coronal",331.44,1148.184
"5439",7269,7269,"Male","EY",1,"a",0.05,"T","Y",101,"Anglo","LWC",2,11,"coronal","coronal",360.71,1519.494
"5440",7270,7270,"Male","EY",1,"a",0.05,"T","Y",101,"Anglo","LWC",4,11,"coronal","coronal",356.864,1560.617
"5441",7271,7271,"Male","AY",1,"riding",0.08,"R","D",101,"Anglo","LWC",2,2,"coronal","coronal",389.56,1151.474
"5442",7272,7272,"Male","AY",1,"riding",0.08,"R","D",101,"Anglo","LWC",4,2,"coronal","coronal",389.32,1184.971
"5443",7273,7273,"Male","AY",1,"bike",0.08,"B","K",101,"Anglo","LWC",2,1,"labial","dorsal",415.104,1103.023
"5444",7274,7274,"Male","AY",1,"bike",0.08,"B","K",101,"Anglo","LWC",4,1,"labial","dorsal",438.785,1162.989
"5445",7275,7275,"Male","EY",1,"racing",0.11,"R","S",101,"Anglo","LWC",2,1,"coronal","coronal",498.407,1281.874
"5446",7276,7276,"Male","EY",1,"racing",0.11,"R","S",101,"Anglo","LWC",4,1,"coronal","coronal",359.568,1049.487
"5447",7277,7277,"Male","AY",1,"guy",0.1,"G","K",101,"Anglo","LWC",2,10,"dorsal","dorsal",402.242,1185.569
"5448",7278,7278,"Male","AY",1,"guy",0.1,"G","K",101,"Anglo","LWC",4,10,"dorsal","dorsal",488.43,1198.729
"5449",7279,7279,"Male","EY",1,"race",0.05,"R","S",101,"Anglo","LWC",2,1,"coronal","coronal",539.458,1256.302
"5450",7280,7280,"Male","EY",1,"race",0.05,"R","S",101,"Anglo","LWC",4,1,"coronal","coronal",518.602,1339.148
"5451",7281,7281,"Male","IY",1,"street",0.08,"R","T",101,"Anglo","LWC",2,2,"coronal","coronal",364.196,1519.494
"5452",7282,7282,"Male","IY",1,"street",0.08,"R","T",101,"Anglo","LWC",4,2,"coronal","coronal",366.48,1536.691
"5453",7283,7283,"Male","AY",1,"night's",0.06,"N","T",101,"Anglo","LWC",2,1,"coronal","coronal",326.271,1148.483
"5454",7284,7284,"Male","AY",1,"night's",0.06,"N","T",101,"Anglo","LWC",4,1,"coronal","coronal",390.582,1178.99
"5455",7287,7287,"Male","EY",1,"game",0.07,"G","M",101,"Anglo","LWC",2,1,"dorsal","labial",556.708,1329.278
"5456",7288,7288,"Male","EY",1,"game",0.07,"G","M",101,"Anglo","LWC",4,1,"dorsal","labial",535.671,1366.214
"5457",7289,7289,"Male","UW",1,"school",0.11,"K","L",101,"Anglo","LWC",2,5,"dorsal","coronal",377.359,1284.715
"5458",7290,7290,"Male","UW",1,"school",0.11,"K","L",101,"Anglo","LWC",4,5,"dorsal","coronal",393.166,1204.411
"5459",7291,7291,"Male","UW",1,"school",0.07,"K","L",101,"Anglo","LWC",2,5,"dorsal","coronal",382.348,1268.564
"5460",7292,7292,"Male","UW",1,"school",0.07,"K","L",101,"Anglo","LWC",4,5,"dorsal","coronal",386.795,1259.742
"5461",7293,7293,"Male","EY",1,"playground",0.06,"L","G",101,"Anglo","LWC",2,1,"coronal","dorsal",475.448,1310.735
"5462",7294,7294,"Male","EY",1,"playground",0.06,"L","G",101,"Anglo","LWC",4,1,"coronal","dorsal",366.781,1297.127
"5463",7295,7295,"Male","EY",1,"mate's",0.07,"M","T",101,"Anglo","LWC",2,2,"labial","coronal",538.556,1426.629
"5464",7296,7296,"Male","EY",1,"mate's",0.07,"M","T",101,"Anglo","LWC",4,2,"labial","coronal",399.958,1493.324
"5465",7297,7297,"Male","EY",1,"place",0.06,"L","S",101,"Anglo","LWC",2,3,"coronal","coronal",579.427,1390.44
"5466",7298,7298,"Male","EY",1,"place",0.06,"L","S",101,"Anglo","LWC",4,3,"coronal","coronal",582.612,1459.229
"5467",7299,7299,"Male","EY",1,"blade",0.08,"L","D",101,"Anglo","LWC",2,2,"coronal","coronal",555.866,1359.784
"5468",7300,7300,"Male","EY",1,"blade",0.08,"L","D",101,"Anglo","LWC",4,2,"coronal","coronal",384.632,1196.037
"5469",7301,7301,"Male","EY",1,"play",0.05,"L","K",101,"Anglo","LWC",2,2,"coronal","dorsal",516.078,1392.833
"5470",7302,7302,"Male","EY",1,"play",0.05,"L","K",101,"Anglo","LWC",4,2,"coronal","dorsal",417.989,1486.894
"5471",7303,7303,"Male","AY",1,"kind",0.05,"K","N",101,"Anglo","LWC",2,22,"dorsal","coronal",454.712,1287.556
"5472",7304,7304,"Male","AY",1,"kind",0.05,"K","N",101,"Anglo","LWC",4,22,"dorsal","coronal",335.768,1158.802
"5473",7305,7305,"Male","UW",1,"two",0.07,"T","B",101,"Anglo","LWC",2,9,"coronal","labial",410.957,1445.77
"5474",7306,7306,"Male","UW",1,"two",0.07,"T","B",101,"Anglo","LWC",4,9,"coronal","labial",396.953,1427.377
"5475",7307,7307,"Male","IY",1,"feet",0.05,"F","T",101,"Anglo","LWC",2,1,"labial","coronal",413.421,1247.18
"5476",7308,7308,"Male","IY",1,"feet",0.05,"F","T",101,"Anglo","LWC",4,1,"labial","coronal",419.492,1397.468
"5477",7309,7309,"Male","AY",1,"guy",0.11,"G","DH",101,"Anglo","LWC",2,10,"dorsal","coronal",389.981,1164.783
"5478",7310,7310,"Male","AY",1,"guy",0.11,"G","DH",101,"Anglo","LWC",4,10,"dorsal","coronal",497.325,1230.88
"5479",7311,7311,"Male","AY",1,"times",0.12,"T","M",101,"Anglo","LWC",2,1,"coronal","labial",354.339,1084.928
"5480",7312,7312,"Male","AY",1,"times",0.12,"T","M",101,"Anglo","LWC",4,1,"coronal","labial",446.718,1168.522
"5481",7313,7313,"Male","AY",1,"guy",0.1,"G","DH",101,"Anglo","LWC",2,10,"dorsal","coronal",425.622,1173.307
"5482",7314,7314,"Male","AY",1,"guy",0.1,"G","DH",101,"Anglo","LWC",4,10,"dorsal","coronal",481.759,1187.663
"5483",7315,7315,"Male","EY",1,"breaks",0.07,"R","K",101,"Anglo","LWC",2,2,"coronal","dorsal",511.089,1292.192
"5484",7316,7316,"Male","EY",1,"breaks",0.07,"R","K",101,"Anglo","LWC",4,2,"coronal","dorsal",434.277,1407.787
"5485",7317,7317,"Male","UW",1,"loses",0.06,"L","Z",101,"Anglo","LWC",2,1,"coronal","coronal",401.761,1286.21
"5486",7318,7318,"Male","UW",1,"loses",0.06,"L","Z",101,"Anglo","LWC",4,1,"coronal","coronal",396.833,1313.726
"5487",7319,7319,"Male","EY",1,"brains",0.09,"R","N",101,"Anglo","LWC",2,1,"coronal","coronal",522.569,1291.444
"5488",7320,7320,"Male","EY",1,"brains",0.09,"R","N",101,"Anglo","LWC",4,1,"coronal","coronal",473.885,1467.005
"5489",7323,7323,"Male","EY",1,"dangerous",0.06,"D","N",101,"Anglo","LWC",2,1,"coronal","coronal",524.492,1469.098
"5490",7324,7324,"Male","EY",1,"dangerous",0.06,"D","N",101,"Anglo","LWC",4,1,"coronal","coronal",484.523,1516.952
"5491",7325,7325,"Male","IY",1,"mean",0.06,"M","N",101,"Anglo","LWC",2,1,"labial","coronal",336.909,1490.333
"5492",7326,7326,"Male","IY",1,"mean",0.06,"M","N",101,"Anglo","LWC",4,1,"labial","coronal",337.931,1522.634
"5493",7327,7327,"Male","EY",1,"blade",0.12,"L","D",101,"Anglo","LWC",2,2,"coronal","coronal",488.009,1408.086
